Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,Tynan's Nissan,5811 S College Ave,,Fort Collins,CO,80525,,970-282-1400,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,40.505604,-105.078041,2024-02-12,43021,2024-02-12 15:25:05 UTC,P,,,2012-01-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,O'Hare Airport,10000 W O'Hare Ave,Located in lots A and F,Chicago,IL,60666,,800-832-6352,E,,Public - Credit card at all times,24 hours daily; pay lots,A D M V,,,,,6.0,,,Non-Networked,,GPS,41.97850582311076,-87.90328000006105,2024-09-12,40794,2024-09-12 16:47:34 UTC,P,,,2011-02-11,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Raleigh - Transit Center,808 Bus Way,,Raleigh,NC,27610,,919-996-3030,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,1.0,,,Non-Networked,,GPS,35.767483,-78.563464,2023-01-10,42403,2023-02-14 15:54:11 UTC,LG,,,2011-11-14,,,,,J1772 NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Lithia Nissan of Eugene,2060 Martin Luther King,,Eugene,OR,97401,,541-686-2211,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,GPS,44.05902085037804,-123.0813974632293,2024-02-12,39831,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Elizabeth Parking Authority - J Christian Bollwage Garage,37 Caldwell Pl,Located on lower level of garage,Elizabeth,NJ,7201,,908-353-0949,E,,Public - Credit card at all times,Restricted to garage hours; pay lot,M V,,,,,2.0,,,Non-Networked,,200-9,40.663848,-74.216585,2023-02-13,42907,2023-02-14 15:54:11 UTC,LG,,,2012-04-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,2,,0,,0,,0,
ELEC,EVSP WALGREENS STORE 5623,3801 Liberty Heights Ave,The station is located to the right of the store's entrance,Baltimore,MD,21215,,888-758-4389,T,2024-09-30,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.326834,-76.681801,2024-11-10,43440,2024-11-10 00:41:09 UTC,,,,2012-01-31,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Rolling Hills Nissan,3801 Sherman Ave,,St. Joseph,MO,64506,,816-279-2711,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-8,39.780953,-94.800709,2024-02-12,44370,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,North Bay Nissan,1250 Auto Center Dr,,Petaluma,CA,94952,,707-769-7700,E,,Public - Call ahead,Dealership business hours,,,,,,4.0,1.0,,Non-Networked,,200-9,38.267202,-122.665068,2024-02-12,39920,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Alexander's Storage,101 W 8th St,Located behind the building,Columbia,TN,38401,,931-381-0954,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,35.61323,-87.034614,2023-09-14,42872,2024-01-31 22:07:01 UTC,P,,,2011-12-31,,,,,J1772,US,,,,Public,,public,,,STORAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,MD,False,,1,,0,,0,,0,
ELEC,Antioch Nissan,1831 Auto Center Dr,,Antioch,CA,94509,,925-755-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,38.007799,-121.832042,2024-02-12,39870,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Dan Wilder Nissan,53 Jetta Way,,Port Angeles,WA,98362,,360-452-9268,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,48.10274,-123.34307,2024-02-12,39788,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Treiber Nissan,320 N Comrie Ave,,Johnstown,NY,12095,,518-736-1300,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,43.025044,-74.358103,2024-02-12,44344,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Columbia - Cannon Garage,1100 Taylor St,,Columbia,SC,29201,,803-545-4015,E,,Public,24 hours daily; pay lot,,,,,,8.0,,,Non-Networked,,GPS,34.00741493349311,-81.03480060447691,2023-09-14,38298,2024-01-31 22:07:01 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$0.75 per hour parking fee,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,New London Parking Authority - Water Street Public Parking Garage,160 Water St,Located outside off entrance from Water St and inside upon entering garage,New London,CT,6320,,860-443-1775,E,,Public,Restricted to garage hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,2.0,4.0,,1 Conductive 120V,Non-Networked,,GPS,41.355486,-72.093784,2024-04-14,36928,2024-04-14 22:11:34 UTC,LG,,,2013-07-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Napa Nissan,510 Soscol Ave,,Napa,CA,94559,,707-253-1551,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-8,38.2927,-122.27752,2024-02-12,39914,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Bel Air Nissan,1506 Bel Air Rd,,Bel Air,MD,21014,,410-879-1133,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,39.5059,-76.38238,2024-02-12,40018,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Gwinnett Place Nissan,2555 Pleasant Hill Rd,,Duluth,GA,30096,,770-476-7771,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,33.96794,-84.14603,2024-02-12,39986,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Palace Hotel,2 New Montgomery St,,San Francisco,CA,94105,,415-512-1111,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,37.78881,-122.401,2023-05-03,21358,2024-01-31 22:07:01 UTC,P,,,2002-01-31,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$7 per session,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Nissan of Murfreesboro,814 Memorial Blvd,,Murfreesboro,TN,37129,,615-893-0252,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,2.0,,Non-Networked,,200-8,35.8541,-86.39484,2024-02-12,39821,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,1st floor of parking garage,Santa Monica,CA,90401,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,12.0,2.0,,Non-Networked,,GPS,34.010528,-118.4898,2023-01-10,38521,2023-02-14 15:54:11 UTC,LG,,,2010-11-15,,,,,CHADEMO J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR,False,,,,,,,,LD,False,,0,,0,,1,,0,
ELEC,San Dimas Park & Ride,205 S San Dimas Ave,Bonita Ave and San Dimas Ave,San Dimas,CA,91773,,909-394-6271,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,34.105275,-117.809208,2023-08-10,21569,2024-01-31 22:07:01 UTC,P,,,2002-05-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,INTERPARK 50 EAST OHIO 2,50 E Ohio St,Located on east center ramp 4th floor,Chicago,IL,60611,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.892757,-87.626038,2024-11-10,36619,2024-11-10 00:33:35 UTC,,,,2011-02-15,,,,,J1772 NEMA515,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0,,0,,0,,0,
ELEC,Nissan of Van Nuys,5425 Van Nuys Blvd,,Sherman Oaks,CA,91401,,818-787-8400,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,34.16924,-118.44896,2024-02-12,39945,2024-02-12 15:25:05 UTC,P,,,2014-04-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,County Line Buick-Nissan,2191 Straits Turnpike,,Middlebury,CT,6762,,203-758-8221,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,41.568122,-73.098764,2024-02-12,44439,2024-02-12 15:25:05 UTC,P,,,2011-09-27,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,The Green Parking Garage,435 S Tryon St,At S Tryon St and Levine Avenue of the Arts,Charlotte,NC,28202,,604-338-3232,E,,Public,Garage business hours; pay lot,Cash M V,,,,,6.0,,,Non-Networked,,200-9,35.223874,-80.846273,2023-01-10,42927,2023-02-14 15:54:11 UTC,P,,,2011-08-08,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Charles Hotel - Harvard Square,1 Bennett St,,Cambridge,MA,2138,,617-864-1200,E,,Public,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,4.0,,,Non-Networked,,200-9,42.372442,-71.122882,2023-02-13,38525,2023-11-16 19:26:22 UTC,P,,,2010-09-13,,,,,J1772 NEMA515,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,MGE WILLY ST E,1221 Williamson St,In Parking Lot by Front Door,Madison,WI,53703,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.083979,-89.363091,2024-11-10,35290,2024-11-10 00:40:59 UTC,,,,2009-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Van Nuys Station,7724 Van Nuys Blvd,,Van Nuys,CA,91405,,866-816-7584,T,2022-09-30,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,4.0,,,EV Connect,http://evconnect.com/,GPS,34.211366,-118.448346,2024-11-10,7245,2024-11-10 03:26:06 UTC,,,,1998-06-30,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,7.4,0,,0,,0,
ELEC,Concord Nissan,175 Manchester St,,Concord,NH,3301,,603-224-9968,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,43.187837,-71.497717,2024-02-12,44303,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,California State University - Northridge,18111 Nordhoff St,Lot G9 structure; Near Zelzah and Kenzie second level parking,Northridge,CA,91330,,818-677-1200,E,,Public,24 hours daily; parking permit required,,,,,,2.0,,,Non-Networked,,GPS,34.248959,-118.523887,2023-10-12,21395,2024-01-31 22:07:01 UTC,P,,,2002-01-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Suntrup Nissan-Volkswagen,6000 S Lindbergh Blvd,,St. Louis,MO,63123,,314-892-8200,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,38.5207,-90.343967,2024-02-12,44372,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,0,,0,,1,50.0,0,
ELEC,The Green Parking Garage,435 S Tryon St,At S Tryon St and Levine Avenue of the Arts,Charlotte,NC,28202,,604-338-3232,E,,Public,Garage business hours; pay lot,Cash M V,,,,,6.0,,,Non-Networked,,200-9,35.223874,-80.846273,2023-01-10,42927,2023-02-14 15:54:11 UTC,P,,,2011-08-08,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Stone Mountain Nissan,4275 Highway 78,,Lilburn,GA,30047,,678-252-3100,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,33.83581,-84.07828,2024-02-12,39988,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Town of Westport - Westport Metro North,1 Railroad Pl,Eastbound Westport Saugatuck Train Station,Westport,CT,6880,,203-341-1000,E,,Public,24 hours daily; pay lot,,,,,1.0,1.0,,,Non-Networked,,200-8,41.119291,-73.369266,2021-05-06,36931,2022-02-10 19:42:29 UTC,LG,,,2012-09-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Harrisonburg Electric Commission,89 W Bruce St,"Behind the HEC building, off S Liberty St",Harrisonburg,VA,22801,,540-434-5361,E,,Public,24 hours daily,,,,,,3.0,,,Non-Networked,,GPS,38.447533,-78.870744,2024-10-11,41395,2024-10-11 18:09:31 UTC,T,,,2011-10-03,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Harte Nissan,165 W Service Rd,,Hartford,CT,6120,,860-549-2800,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,GPS,41.791382,-72.656681,2024-02-12,44435,2024-02-12 15:25:05 UTC,P,,,2011-09-09,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,50.0,0,
ELEC,BROOKFIELD PROP 300 CLAY STAT1,300 Clay St Allen Ctr Garage,1st floor garage,Houston,TX,77002,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.756604,-95.372854,2024-11-10,36378,2024-11-10 01:07:38 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Office of Housing & Redevelopment,40 Eldridge Ave,At Morales Ct,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,38.356907,-122.001886,2024-07-11,25516,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Ukiah - Public Parking Lot,N Oak St & W Standley St,Located in the City parking lot on the west side of N. Oak St. just south of W. Standley St.,Ukiah,CA,95482,,707-467-5711,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,39.15,-123.2091,2023-06-12,33544,2024-01-31 22:07:01 UTC,LG,,,2008-11-30,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,CITY OF REDMOND MOC #1 PUBLIC,18080 NE 76th St,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.672359,-122.099034,2024-11-10,38966,2024-11-10 00:45:39 UTC,,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Douglass Nissan,1001 Earl Rudder Fwy S,,College Station,TX,77845,,979-764-7726,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,30.639201,-96.30671,2024-02-12,39715,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Firkins Nissan,1611 Cortez Rd W,,Bradenton,FL,34207,,941-755-1571,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,27.462023,-82.578036,2024-02-12,39962,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,The Green Parking Garage,435 S Tryon St,At S Tryon St and Levine Avenue of the Arts,Charlotte,NC,28202,,604-338-3232,E,,Public,Garage business hours; pay lot,Cash M V,,,,,6.0,,,Non-Networked,,200-9,35.223874,-80.846273,2023-01-10,42927,2023-02-14 15:54:11 UTC,P,,,2011-08-08,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Town North Nissan,9160A Research Blvd,,Austin,TX,78758,,512-451-7411,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,30.374542,-97.731445,2024-02-12,39711,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Burien Nissan,16042 1st Ave S,,Burien,WA,98148,,206-242-7070,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,47.45832,-122.33325,2024-02-12,39780,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Stars Recreation Center,155 Browns Valley Pkwy,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,D,,,,,4.0,,,Non-Networked,,GPS,38.36557,-121.967,2024-07-11,25514,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Nissan of Bakersfield,2800 Pacheco Rd,,Bakersfield,CA,93313,,661-835-8600,E,,Public - Call ahead,Dealership business hours,,,,,,3.0,1.0,,Non-Networked,,200-9,35.310723,-119.035324,2024-02-12,39871,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Manchester City Nissan,30 Tolland Turnpike,,Manchester,CT,6040,,860-643-4165,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,,,Non-Networked,,200-9,41.814316,-72.507845,2024-02-12,44437,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Hyman Brothers Nissan,11841 Midlothian Turnpike,,Midlothian,VA,23113,,804-378-3000,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,37.5036,-77.61842,2024-02-12,40382,2024-02-12 15:25:05 UTC,P,,,2011-05-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,TAC PW PARKING GLASS MSM CP 01,1801 Dock St,Across from the museum elevators,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.245934,-122.43398,2024-11-10,43806,2024-11-10 00:58:54 UTC,,,,2012-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,John Deery Motors,6823 University Ave,,Cedar Falls,IA,50613,,319-277-6200,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-8,42.513038,-92.440119,2024-02-12,44491,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Richmond Ford Lincoln,4600 W Broad St,,Richmond,VA,23230,,804-358-5521,E,,Public - Call ahead,Dealership business hours,,,,,,3.0,,,Non-Networked,,200-9,37.578775,-77.489409,2023-11-09,40701,2024-01-31 22:07:01 UTC,P,,,2011-08-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,MD,False,,1,,0,,0,,0,
ELEC,Dick Smith Nissan,5536 Sunset Blvd,,Lexington,SC,29072,,803-957-7760,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,33.99785,-81.22228,2024-02-12,39844,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Lockhart Power,420 River St,,Lockhart,SC,29364,,864-545-2211,E,,Public,24 hours daily,,,,,,6.0,,,Non-Networked,,GPS,34.77993955183312,-81.4573590734024,2023-12-13,38313,2024-01-31 22:07:01 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,HYDRO,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Southern Oregon University - Lot 8,481 Stadium St,,Ashland,OR,97520,,541-552-7275,E,,Public,24 hours daily; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2.0,6.0,,,Non-Networked,,200-8,42.187149,-122.689496,2024-08-15,40752,2024-08-15 19:57:12 UTC,SG,,,2011-08-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
